DateTime,parameter,value,cage_number,date,hr,metadata_sable_code,ID,DIET,DIET_FORMULA,KCAL_PER_GR,SEX,COHORT,STRAIN,AIM,sable_idx,fix_value,lights,SABLE,zt_time,is_zt_init,complete_days,is_complete_day
2025-02-06T16:33:00Z,kcal_hr,0.4520258,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4520258,on,peak obesity,20,0,1,1
2025-02-06T16:34:00Z,kcal_hr,0.4800853,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4800853,on,peak obesity,20,0,1,1
2025-02-06T16:35:00Z,kcal_hr,0.478859,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.478859,on,peak obesity,20,0,1,1
2025-02-06T16:36:00Z,kcal_hr,0.430824,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.430824,on,peak obesity,20,0,1,1
2025-02-06T16:37:00Z,kcal_hr,0.4506283,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4506283,on,peak obesity,20,0,1,1
2025-02-06T16:38:00Z,kcal_hr,0.4440435,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4440435,on,peak obesity,20,0,1,1
2025-02-06T16:39:00Z,kcal_hr,0.4486769,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4486769,on,peak obesity,20,0,1,1
2025-02-06T16:40:00Z,kcal_hr,0.4665007,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4665007,on,peak obesity,20,0,1,1
2025-02-06T16:41:00Z,kcal_hr,0.4683928,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4683928,on,peak obesity,20,0,1,1
2025-02-06T16:42:00Z,kcal_hr,0.4551836,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4551836,on,peak obesity,20,0,1,1
2025-02-06T16:43:00Z,kcal_hr,0.4562526,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4562526,on,peak obesity,20,0,1,1
2025-02-06T16:44:00Z,kcal_hr,0.4045691,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4045691,on,peak obesity,20,0,1,1
2025-02-06T16:45:00Z,kcal_hr,0.3719214,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3719214,on,peak obesity,20,0,1,1
2025-02-06T16:46:00Z,kcal_hr,0.343959,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.343959,on,peak obesity,20,0,1,1
2025-02-06T16:47:00Z,kcal_hr,0.3272682,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3272682,on,peak obesity,20,0,1,1
2025-02-06T16:48:00Z,kcal_hr,0.3397694,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3397694,on,peak obesity,20,0,1,1
2025-02-06T16:49:00Z,kcal_hr,0.3398961,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3398961,on,peak obesity,20,0,1,1
2025-02-06T16:50:00Z,kcal_hr,0.3531812,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3531812,on,peak obesity,20,0,1,1
2025-02-06T16:51:00Z,kcal_hr,0.3602345,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3602345,on,peak obesity,20,0,1,1
2025-02-06T16:52:00Z,kcal_hr,0.3673807,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3673807,on,peak obesity,20,0,1,1
2025-02-06T16:53:00Z,kcal_hr,0.3635128,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3635128,on,peak obesity,20,0,1,1
2025-02-06T16:54:00Z,kcal_hr,0.3826429,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3826429,on,peak obesity,20,0,1,1
2025-02-06T16:55:00Z,kcal_hr,0.3963269,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3963269,on,peak obesity,20,0,1,1
2025-02-06T16:56:00Z,kcal_hr,0.3923408,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3923408,on,peak obesity,20,0,1,1
2025-02-06T16:57:00Z,kcal_hr,0.3876507,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3876507,on,peak obesity,20,0,1,1
2025-02-06T16:58:00Z,kcal_hr,0.4236734,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4236734,on,peak obesity,20,0,1,1
2025-02-06T16:59:00Z,kcal_hr,0.4327416,1,2025-02-06,16,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4327416,on,peak obesity,20,0,1,1
2025-02-06T17:00:00Z,kcal_hr,0.4241461,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4241461,on,peak obesity,21,1,1,1
2025-02-06T17:01:00Z,kcal_hr,0.4157385,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4157385,on,peak obesity,21,0,1,1
2025-02-06T17:02:00Z,kcal_hr,0.4149543,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4149543,on,peak obesity,21,0,1,1
2025-02-06T17:03:00Z,kcal_hr,0.4178018,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4178018,on,peak obesity,21,0,1,1
2025-02-06T17:04:00Z,kcal_hr,0.4146747,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4146747,on,peak obesity,21,0,1,1
2025-02-06T17:05:00Z,kcal_hr,0.4112535,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4112535,on,peak obesity,21,0,1,1
2025-02-06T17:06:00Z,kcal_hr,0.4115278,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4115278,on,peak obesity,21,0,1,1
2025-02-06T17:07:00Z,kcal_hr,0.420768,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.420768,on,peak obesity,21,0,1,1
2025-02-06T17:08:00Z,kcal_hr,0.4455998,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4455998,on,peak obesity,21,0,1,1
2025-02-06T17:09:00Z,kcal_hr,0.4269587,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4269587,on,peak obesity,21,0,1,1
2025-02-06T17:10:00Z,kcal_hr,0.414432,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.414432,on,peak obesity,21,0,1,1
2025-02-06T17:11:00Z,kcal_hr,0.4146889,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4146889,on,peak obesity,21,0,1,1
2025-02-06T17:12:00Z,kcal_hr,0.4078886,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4078886,on,peak obesity,21,0,1,1
2025-02-06T17:13:00Z,kcal_hr,0.3907377,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3907377,on,peak obesity,21,0,1,1
2025-02-06T17:14:00Z,kcal_hr,0.4017425,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4017425,on,peak obesity,21,0,1,1
2025-02-06T17:15:00Z,kcal_hr,0.4167843,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4167843,on,peak obesity,21,0,1,1
2025-02-06T17:16:00Z,kcal_hr,0.4109985,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4109985,on,peak obesity,21,0,1,1
2025-02-06T17:17:00Z,kcal_hr,0.4170472,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4170472,on,peak obesity,21,0,1,1
2025-02-06T17:18:00Z,kcal_hr,0.4159888,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4159888,on,peak obesity,21,0,1,1
2025-02-06T17:19:00Z,kcal_hr,0.4295989,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4295989,on,peak obesity,21,0,1,1
2025-02-06T17:20:00Z,kcal_hr,0.457368,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.457368,on,peak obesity,21,0,1,1
2025-02-06T17:21:00Z,kcal_hr,0.4201735,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4201735,on,peak obesity,21,0,1,1
2025-02-06T17:22:00Z,kcal_hr,0.4237477,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4237477,on,peak obesity,21,0,1,1
2025-02-06T17:23:00Z,kcal_hr,0.4131939,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4131939,on,peak obesity,21,0,1,1
2025-02-06T17:24:00Z,kcal_hr,0.4223033,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4223033,on,peak obesity,21,0,1,1
2025-02-06T17:25:00Z,kcal_hr,0.4208494,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4208494,on,peak obesity,21,0,1,1
2025-02-06T17:26:00Z,kcal_hr,0.4264018,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4264018,on,peak obesity,21,0,1,1
2025-02-06T17:27:00Z,kcal_hr,0.4189935,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4189935,on,peak obesity,21,0,1,1
2025-02-06T17:28:00Z,kcal_hr,0.419654,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.419654,on,peak obesity,21,0,1,1
2025-02-06T17:29:00Z,kcal_hr,0.3915526,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3915526,on,peak obesity,21,0,1,1
2025-02-06T17:30:00Z,kcal_hr,0.370612,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.370612,on,peak obesity,21,0,1,1
2025-02-06T17:31:00Z,kcal_hr,0.3758014,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3758014,on,peak obesity,21,0,1,1
2025-02-06T17:32:00Z,kcal_hr,0.3799233,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3799233,on,peak obesity,21,0,1,1
2025-02-06T17:33:00Z,kcal_hr,0.3682824,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3682824,on,peak obesity,21,0,1,1
2025-02-06T17:34:00Z,kcal_hr,0.3921557,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3921557,on,peak obesity,21,0,1,1
2025-02-06T17:35:00Z,kcal_hr,0.4253319,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4253319,on,peak obesity,21,0,1,1
2025-02-06T17:36:00Z,kcal_hr,0.4325383,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4325383,on,peak obesity,21,0,1,1
2025-02-06T17:37:00Z,kcal_hr,0.4525113,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4525113,on,peak obesity,21,0,1,1
2025-02-06T17:38:00Z,kcal_hr,0.4627241,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4627241,on,peak obesity,21,0,1,1
2025-02-06T17:39:00Z,kcal_hr,0.4702131,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4702131,on,peak obesity,21,0,1,1
2025-02-06T17:40:00Z,kcal_hr,0.4644801,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4644801,on,peak obesity,21,0,1,1
2025-02-06T17:41:00Z,kcal_hr,0.4798789,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4798789,on,peak obesity,21,0,1,1
2025-02-06T17:42:00Z,kcal_hr,0.46485340000000003,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.46485340000000003,on,peak obesity,21,0,1,1
2025-02-06T17:43:00Z,kcal_hr,0.4662703,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4662703,on,peak obesity,21,0,1,1
2025-02-06T17:44:00Z,kcal_hr,0.4595858,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4595858,on,peak obesity,21,0,1,1
2025-02-06T17:45:00Z,kcal_hr,0.4181587,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4181587,on,peak obesity,21,0,1,1
2025-02-06T17:46:00Z,kcal_hr,0.3860115,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3860115,on,peak obesity,21,0,1,1
2025-02-06T17:47:00Z,kcal_hr,0.3608425,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3608425,on,peak obesity,21,0,1,1
2025-02-06T17:48:00Z,kcal_hr,0.3500423,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3500423,on,peak obesity,21,0,1,1
2025-02-06T17:49:00Z,kcal_hr,0.3493133,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3493133,on,peak obesity,21,0,1,1
2025-02-06T17:50:00Z,kcal_hr,0.3471255,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3471255,on,peak obesity,21,0,1,1
2025-02-06T17:51:00Z,kcal_hr,0.3566186,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3566186,on,peak obesity,21,0,1,1
2025-02-06T17:52:00Z,kcal_hr,0.3803885,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3803885,on,peak obesity,21,0,1,1
2025-02-06T17:53:00Z,kcal_hr,0.3685169,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3685169,on,peak obesity,21,0,1,1
2025-02-06T17:54:00Z,kcal_hr,0.3640378,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3640378,on,peak obesity,21,0,1,1
2025-02-06T17:55:00Z,kcal_hr,0.3700331,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3700331,on,peak obesity,21,0,1,1
2025-02-06T17:56:00Z,kcal_hr,0.3845948,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3845948,on,peak obesity,21,0,1,1
2025-02-06T17:57:00Z,kcal_hr,0.3750999,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3750999,on,peak obesity,21,0,1,1
2025-02-06T17:58:00Z,kcal_hr,0.3983562,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3983562,on,peak obesity,21,0,1,1
2025-02-06T17:59:00Z,kcal_hr,0.3981845,1,2025-02-06,17,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3981845,on,peak obesity,21,0,1,1
2025-02-06T18:00:00Z,kcal_hr,0.3998301,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3998301,on,peak obesity,22,1,1,1
2025-02-06T18:01:00Z,kcal_hr,0.4077708,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4077708,on,peak obesity,22,0,1,1
2025-02-06T18:02:00Z,kcal_hr,0.4171767,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4171767,on,peak obesity,22,0,1,1
2025-02-06T18:03:00Z,kcal_hr,0.4369844,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4369844,on,peak obesity,22,0,1,1
2025-02-06T18:04:00Z,kcal_hr,0.4079959,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4079959,on,peak obesity,22,0,1,1
2025-02-06T18:05:00Z,kcal_hr,0.3970565,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3970565,on,peak obesity,22,0,1,1
2025-02-06T18:06:00Z,kcal_hr,0.4033472,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4033472,on,peak obesity,22,0,1,1
2025-02-06T18:07:00Z,kcal_hr,0.3634579,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3634579,on,peak obesity,22,0,1,1
2025-02-06T18:08:00Z,kcal_hr,0.3514164,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3514164,on,peak obesity,22,0,1,1
2025-02-06T18:09:00Z,kcal_hr,0.3767541,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3767541,on,peak obesity,22,0,1,1
2025-02-06T18:10:00Z,kcal_hr,0.3760012,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3760012,on,peak obesity,22,0,1,1
2025-02-06T18:11:00Z,kcal_hr,0.3875126,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3875126,on,peak obesity,22,0,1,1
2025-02-06T18:12:00Z,kcal_hr,0.3784174,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3784174,on,peak obesity,22,0,1,1
2025-02-06T18:13:00Z,kcal_hr,0.3862213,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3862213,on,peak obesity,22,0,1,1
2025-02-06T18:14:00Z,kcal_hr,0.3977412,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3977412,on,peak obesity,22,0,1,1
2025-02-06T18:15:00Z,kcal_hr,0.4013399,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4013399,on,peak obesity,22,0,1,1
2025-02-06T18:16:00Z,kcal_hr,0.3929176,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3929176,on,peak obesity,22,0,1,1
2025-02-06T18:17:00Z,kcal_hr,0.3982084,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3982084,on,peak obesity,22,0,1,1
2025-02-06T18:18:00Z,kcal_hr,0.4089744,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4089744,on,peak obesity,22,0,1,1
2025-02-06T18:19:00Z,kcal_hr,0.4012415,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4012415,on,peak obesity,22,0,1,1
2025-02-06T18:20:00Z,kcal_hr,0.4023799,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4023799,on,peak obesity,22,0,1,1
2025-02-06T18:21:00Z,kcal_hr,0.4046043,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4046043,on,peak obesity,22,0,1,1
2025-02-06T18:22:00Z,kcal_hr,0.4650778,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4650778,on,peak obesity,22,0,1,1
2025-02-06T18:23:00Z,kcal_hr,0.4192591,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4192591,on,peak obesity,22,0,1,1
2025-02-06T18:24:00Z,kcal_hr,0.4023418,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.4023418,on,peak obesity,22,0,1,1
2025-02-06T18:25:00Z,kcal_hr,0.387592,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.387592,on,peak obesity,22,0,1,1
2025-02-06T18:26:00Z,kcal_hr,0.396163,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.396163,on,peak obesity,22,0,1,1
2025-02-06T18:27:00Z,kcal_hr,0.3923665,1,2025-02-06,18,2/6/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_9,0.3923665,on,peak obesity,22,0,1,1
